Date,Sydney,London,Melbourne,Singapore,Stockholm,Paris,Dublin,Manchester,Sao Paulo
"Jul 11, 2024",-8.33982461167298,-2.8179935778072704,-9.366961332734473,-5.177670817762263,-16.399365577421886,21.185175043371267,9.814439935779342,9.775352847782038,-18.779967225302656
"Jul 12, 2024",-8.245444608347748,-2.3400016708690705,-9.27143304343092,-5.0894644979601456,-16.778797612708303,21.074022097277744,9.96892157249559,7.290286927307656,-18.948846361836267
"Jul 13, 2024",-8.072391019042263,-2.4578596167205773,-9.118911028541095,-4.993494951225519,-16.95286301320187,21.104647706412102,10.213239288716771,4.808729747984667,-19.001610834523884
"Jul 14, 2024",-8.072391019042263,-2.4578596167205773,-9.118911028541095,-4.993494951225519,-16.95286301320187,21.104647706412102,10.213239288716771,4.808729747984667,-19.001610834523884
"Jul 15, 2024",-8.18757141290544,-3.171455276497993,-9.240639418561921,-4.689926008416409,,21.57718284029105,10.227655551475163,-0.6538539135621617,-18.977239064091194
"Jul 16, 2024",-7.817975357904679,-3.5343366397477323,-9.306139670355096,-4.514048763773036,,21.99044841296292,10.256791577260547,-3.5934772501995593,-18.918566283419892
"Jul 17, 2024",-7.136939441856187,-4.026233765796861,-9.392140650306915,-4.312874107228903,,22.157448058066155,10.414004716394173,-6.630643590845694,-18.841676219798902
"Jul 18, 2024",-6.676500864914198,-4.154240278822071,-9.450155159038014,-4.165238946771033,,22.239416600161054,10.447541496074225,-7.492565854685484,-18.833141997155806
"Jul 19, 2024",-6.321054735449455,-1.9047907404697386,-9.471591605079418,-4.081315786655816,,22.186452311422812,10.437070736807602,-7.638529486583451,-18.927756984727846
"Jul 20, 2024",-5.977777541945685,-0.150434285784773,-9.56269650075538,-4.054813736093116,,21.84812940580914,10.500047042541633,-7.770107279760703,-18.88024434135906
"Jul 21, 2024",-5.955208410715739,1.0096422602036554,-9.818572809059111,-3.975039886924584,,21.52133614128134,10.385020440743089,-8.365014341979455,-18.778326028640524
"Jul 22, 2024",-5.99822418434523,0.287916532800898,-9.910188096307488,-3.940105365728298,,21.21111673581449,9.893198255480456,-10.714993728125192,-18.668365852277528
"Jul 23, 2024",-5.960231634281024,-0.3691050701905183,-9.988448137411021,-3.900352289884248,,20.932063391407894,9.693798579011743,-13.115674423908564,-18.73819877025134
